index,label,tweet
2217,,"""something distasteful about being called a dirty straight and stupid het  when i, a bisexual woman just perceive things differently and dont get offended over the fact that the lover color scheme seems to look like the bisexual flag"""
2218,,"""TAGHERE TAGHERE No, but when you say only vote for the non-Jews in the race, that is saying don't vote for the Jew...and the possibly first Jewish president every"""
2219,,"""TAGHERE TAGHERE TAGHERE Data shows that foreign students outnumber US citizens in grad school enrollment, especially in fields like CS. US citizens who have a higher degree are already employed with good pay. Those who whine are the typical unemplyables who blame Indians for their own shortcomings."""
2220,,"""TAGHERE TAGHERE TAGHERE The best you can come up with is arguing that whites commit the majority of... crimes other than murder, and in doing so, you omit the fact that whites comprise 60-70% of tbe population - only makes sense they commit about that much of the crime."""
2222,,"""TAGHERE TAGHERE Killed by DEMOCRATS. Democrats that fought to preserve slavery of blacks. Pathetic"""
2227,,"""Mayhaps I'm bisexual. Mayhaps I'm 99% attracted to girls"""
2229,,"""Watching black folks fall over themselves saying the blacks in those ICE raid areas ""probably don't even want to work"" lolOne person said ""If you want those jobs you should apply""...as if you could ever ""apply"" for a position that was given to an undocumented worker"""
2230,,"""Watched 2 hours of you this a.m. Sent a msg on FB. Can only hope you might SEE how this buried, rejected revelation exposes the hypocrisy ATOP &amp; initiates the healing.Love from Reno.THE GRIEVOUS OMISSION OF CHRISTIANITY, JUDAISM &amp; ISLAM IN 10 MINUTESURLHERE"""
2231,,"""TAGHERE This is funny, punny, and not offensive? There are queer newfoundlanders who would look at men with interest, what about that is causing an issue here? Maybe I am missing come context that you see... the second sign was the mistake IMO"""
2234,,"""i really don't care about ""excluding"" cishet people from gay things. they created the concept of what is and isn't normal in our society. if you're going to ask an lgbt person to stop being an exclusionist and let bigots into our community then prepare to get your feelings hurt."""
2237,,"""what if we became lesbian farmers... paid by the government.... and invade some towns in the south.. aha ha just kidding... unless...? URLHERE"""
2238,,"""“There’s going to be days and weeks where it’s just not going to work, and today was one of those days,” Woods says after missing Friday’s cut by 1 stroke. – TGR URLHERE"""
2241,,"""I just dropped a new queer-cosplay MASHUP: DC Comics Superhero Apollo &amp; Tonatiuh, Aztec God of the Sun🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞URLHERE"""
2244,,"""TAGHERE You relish the opportunities to be cruel to non whites at anytime"""
2245,,"""TAGHERE He's type of person whose afraid that Queer Studies will require him to suck dick - and that  then everyone know how  much he really, really enjoys sucking dick. Isn't that always the way with gay-bashing homophobic Right Wingers? In their heads, they're all Paul Lynde on poppers"""
2246,,"""TAGHERE TAGHERE The largest atrocities against humans were instigated by religious zealots like you! There's not a doubt that during Hitler's reign of genocide against jews you would be sitting next to him telling him to kill them all. Don't use your religion as a pass for cruelty you fuckhead!"""
2249,,"""my dumb ass just now realising the au ra default dance must be eastern inspired cuz they're the asians of the XIV universe"""
2250,,"""Privilege in general is when you can feel free to speak about something against another person and then bitch when someone talks about you later.  Its when a POC or LGBT object and then you cry “reverse racism” THAT IS PRIVILEGE"""
2253,,"""Have you any evidence to say I've bullied @BrightonQuakers? Quite happy for them to publically release my voicemail to prove otherwise. If no evidence, please retract. URLHERE"""
2254,,"""🗣️ I live for education and self-betterment 😎"""
2255,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Neither of these is in the ""Ten Commandments""Please provide evidence ""The Ten Commandments"" apply to Christians and the other 603 commandments do not."""
2258,,"""As the fucking admin of this group I messed up by not doing this earlier. Thankfully TAGHERE did what was right. Reading the replies to your tweet makes me think it was an excellent response to what you had to say in a safe support group of all places. URLHERE"""
2261,,"""TAGHERE It’s just so bizarre like granted it might be a publicity narrative / queer baiting but like ... you are publicly treating another person as disposable"""
2262,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE God's promises or Bible prophecies does not give anyone any right to claim anything, demand anything and surely not take anything by force. According to Judaism.According to Evangelicalism maybe yes. I'm not sure though."""
2263,,"""Today in Christian love and ""Judeo-Christian"" valuesFlorida pastor: Sarah Silverman is a ""a witch, she is a Jezebel... I hope that God breaks her teeth out and she dies. She is a wicked person and she is like the perfect representation of religious Judaism."" URLHERE"""
2266,,"""""You seemed to have spaced out there for a minute, hmm~?""I had a difficult time choosing the colors for Hermux, but it was a big relief when I saw the picture being colored in and the pieces fit together.Thank you so much TAGHERE again for the amazing commission! URLHERE"""
2268,,"""That guy mentioned Zozibini’s name then wathi LGBT  is represented #MissSA2019"""
2270,,"""So glad I’m away from there."""
2272,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE The majority of Jews in Israel descend from people who never set foot in Europe. URLHERE"""
2274,,"""Harsha &amp; Pulakeshin fought a “mother battle” of all Indic battles (ca 618; just when Islam was rising) weakening both &amp; thereby setting the stage for Islamic conquest of most of India.They also explode the myth that Indians/Hindus were a peace loving people who lived in harmony. URLHERE"""
2275,,"""my piece for the @rallyspeczine! this zine was so nice to be a part of, and an amazing opportunity to work with other artists for the sake of creating lgbt content we're passionate about and grow!! URLHERE"""
2278,,"""TAGHERE TAGHERE If you're going to ignore the teachings of Jesus, perhaps you should form a new religion?You can call it, ""Christians against Christ"". URLHERE"""
2279,,"""Jesus reminds us that following him demands of us to take up our cross. But as Christians we know that Resurrection follows the Calvary experiences. What cross(es) am I carrying right now? Do I truly believe that resurrection will follow, according to God’s plan?"""
2280,,"""These are the most Christian words I have seen from a minister. All true."""
2282,,"""You’re literally just lying."""
2287,,"""TAGHERE Whites women R concerned that the rhetoric from the Left &amp; the Leftist MEDIA will lead 2 attacks on their husbands and their children. Attacks on people that support Trump are off the scale. White women poll Democrat but vote Republican. They trust Trump to protect their families URLHERE"""
2291,,"""i sent this to my gc w/ my irls and these are the responses i gotacearo friend: i dont get itme: thats bc ur acearolesbian friend: i agree w/ them i dont get itme: THATS BC UR A LESBIAN WHERE IS MY BISEXUAL SQAUD"""
2292,,"""Was told by a colleague this morning that while boarding the Metro at Saket she found, often seen on tv debates, Suneet Chopra in the compartment. Several people recognised him &amp; soon an argument ensued where he was told that he didn’t seem to understand India, Indians &amp;"""
2293,,"""there are two wolves in side you one of them is a lesbian the second one is also a lesbian YOU are a lesbian"""
2295,,"""TAGHERE TAGHERE TAGHERE He was saying that his enemies criticized him for having colored lights but they defend perverts and child molesters"""
2296,,"""OMGOGMGOMGKGGMT A WIN"""
2298,,"""TAGHERE told you it’s for the whites 🤣"""
2299,,"""Haha why bother having crushes when you're tall and ugly and queer and men will always fall for cute little straight girls hahahahaha im not fine"""
2301,,"""Big boobed lesbian fun with Alison Tyler and Siri URLHERE"""
2305,,"""Fuckin that pussy #horny #hornyteen #hornygirl #hornydm #sex #sext #sexy #sexygirl #sexyteen #teen #milf #jailbait #tits #bigtits #ass #bigass #pussy #orgasm #lesbian #cum #cumslut #slut #cumtributeِ #nudes #wank #wet #naughty #cumshot #twerk #pawg #nfsw #blackpussy #creamypussy URLHERE"""
2307,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Imagine thinking trump or any republican is some hero for christians in the middle east, they treat everyone like dogshit"""
2308,,"""TAGHERE I’m lesbian"""
2309,,"""TAGHERE Video please.Signed,Real Lesbian"""
2315,,"""#RT NkirukaNistoran: Christians under-siege: CAN raises alarm, say we’ve paid N300m ransom to rescue members in Kaduna from kidnappers READ ALSO: Oyedepo lays curse on killers’ herdsmen over killing of living faith pastor in Kaduna-Abuja roadURLHERE"""
2317,,"""Through colored flowers, the Promise Garden ceremony represents the diverse reasons we gather to participate in Walk to End Alzheimer's. What color of flower will you carry at #Walk2EndAlz? URLHERE  #ENDALZ"""
2318,,"""TAGHERE LGBT Advocates Worry Gay Rights Focus Lacking in Democratic Race"""
2319,,"""TAGHERE ''Gender is a social construct'' should really only be used against homophobic/transphobic/sexist rhetorics that try to insist ''there are only two genders'' or some other BS; it shouldn't be throwing the burden of proof onto current queer communities and ask them to reevaluate."""
2320,,"""TAGHERE TAGHERE TAGHERE Nah, she repeatedly refers to herself as a straight woman while also mentioning almost all physical characteristics of the co-worker. Maybe she's queer, but she never makes the insinuation in the piece."""
2322,,"""aoc cannot help herself- in her mind she is queen of the world and boss of us all. TAGHERE Her 15 minutes of political fame will be over when she loses the next election for not representing the people #DemocratsLIE"""
2324,,"""Hope the courts uphold saving women’s sports. Title nine useless in this environment"""
2326,,"""DEMOCRATS MOCK GOD &amp; REMOVED HIM &amp; THE BIBLE FROM SCHOOLS &amp; PUBLIC PLACES &amp; REPLACED HIM WITH HOMOSEXUALITY, ABORTION, SEX CHANGES, BROKEN LAWS, FREE SEX, NO RESPONSIBILITY! DEMOCRATS DONT WANT BLACKS TO HAVE GOD BECAUSE GOD IS AGAINST EVERYTHING DEMOCRATS ARE FOR! @TuckerCarlson"""
