index,label,tweet
494,,"""TAGHERE TAGHERE TAGHERE It is Dem shit, and it is reaching the Black community's lower lip.  At some point the Black community, in spite of the gangs working for the Cartels that are told to hate Trump, will realize Trump dong more for Blacks than any previous POTUS in history."""
496,,"""real ever gets done.Even though I’m queer, even though I’m trans, I still get to sit in the “Whites Only” section and I have heard what gets said and I’m begging you, please don’t trust us. ( What do you think?)"""
497,,"""😒 Both are made-up by the Democrats lets not forget that.  The first so called ""black"" congress person representing the party wasn't until 1993. Jim Crow, &amp; The Racial Integrity Act for example were laws passed by DEMOCRATS that benefited Whites but negatively affected Blacks. URLHERE"""
498,,"""Items the left claim racist:-Voter ID-The Wall-Police-Christians-Right 2 life-Tax cuts-Fox News-Trump-Standing 4 Anthem -2 genders-Whites-Immigration-Guns-Supporting vets-American flag-Voter ID-Deporting criminals-Facts-Repelling Obamacare-Rich people"""
499,,"""What The Kobe 8s Oregon 5s Custom 5s and off whites? I'd be happier"""
500,,"""Liberal Elite Hunting &amp; Killing ""Deplorable"" Conservatives And Christians For Sport Is The Latest Hollywood Fantasy As House Dem Demands Feds Create A ""White Nationalist List"" To Target Conservatives URLHERE"""
501,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Ok let's negotiate We call all hindus from your countries andYou call all muslims from my country.. Do you have any guts.."""
502,,"""I should have used ""convoy""...bas yalla, message is still clear☺️❣️"""
504,,"""The #GreatReturnMarch has been canceled today in #Gaza because it's committee decided to give the Palestinians a break, and to get ready for #EidAlAdha which is taking place this Sunday. Happy Eid to all the Muslims around the world! URLHERE"""
505,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Up here the MSM protects Muslims like they’re sacred cows and we have M103 passed which will lead to blasphemy laws where we get arrested if we criticize Islam/Mohamed/Quaran, just like hate speech laws protecting LGBT and gender identity BS, they’re forcing their agenda HARD."""
506,,"""TAGHERE TAGHERE I have a good few hundred friends who are white. Not a single of them is racist. My take, less than 10% of the whites are supremacists, but they have disproportionate impact on society.I hope, next year, we all show up to vote the maga out and leave this phase to history books"""
507,,"""Oh and the Muslims and the Jews.They put their differences aside just to pass evil healthcare."""
508,,"""TAGHERE Blacks and hispanics live with this every day."""
509,,"""TAGHERE are you willing to denounce the practice of killing homosexuals by Muslims as something that is hard refik and that should not be done regardless of the Quran"""
510,,"""Success for Christians shouldn’t be gaining things of this world. Success for Christians shouldn’t be living a comfortable life. Instead, success for Christians should be suffering like Christ, for Christ. Success for Christians should be for His kingdom, not ours."""
511,,"""TAGHERE TAGHERE TAGHERE TAGHERE If you live in Haiti you are obsessed and if you live in America you can go back to Haiti since you are mad that ADOS have an identity here. Africa is a continue with 54 countries and endless tribes. That’s why whites and Asians can hoe the continent for resources"""
512,,"""TAGHERE Many opinions on the topic hailing the ICE action and that immigrants ""brought this onto their children"" make me hope the Christian version of a God exists. One that judges us all for our mercy and compassion with our neighbours. A God hopefully harsher with hypocrite Christians."""
513,,"""Unbelievable I can't believe people will respect other people religions when they haven't done anything to you. Yes one may have done an error but it does not mean every muslim did that mistake. It was very offensive to me and my family."""
514,,"""Former Miss Iraq: Ilhan Omar Has 'Anti-American' Agenda, Doesn't Represent All Muslims URLHERE"""
515,,"""TAGHERE Nah, I know for a fact I’ve blocked you before... what the hell Twitter?I’m tired of these phony Christians on my tl.Blocking all zealots."""
516,,"""Doesn't even have to be in English nowadays. Am in love right now w/Afrikaner music."""
517,,"""Hillary Clinton believes the EU should get stricter about keeping Muslims out. She also opposed gay marriage until years after Dick Cheney started supporting it. URLHERE"""
518,,"""Soledad,You keep accusing 45 of being racist, a bigot, and a birther.I am one of millions of Hispanics, together with millions of Blacks, Asians, etc., etc., who know that President 45 is none of those things.Stop it already.The only one who sounds like an idiot is you."""
519,,"""TAGHERE #TrumpIsARacist who had employees mark C for COLORED on rental applications for blacks in the 70s. #norentingtoblacks #housingdiscrimination #CentralPark5 #birtherconspiracy #SendHerBackChants #mexicansarerapists #muslimban #RacismIsReal #fakepastor #ChristianInNameOnly #CINO URLHERE"""
520,,"""The entire world eats *billions* of animals each year for food including India. I can understand if you are a passionate animal rights activist who want a complete ban on animal slaughter but to single out the occassion of Eid to demonize Muslims is grossly unfair. URLHERE"""
521,,"""TAGHERE TAGHERE You kill our justice claim when you include all Blacks in America. It should be specifically for American Descendants of Slavery. Think you are the wrong person to push this."""
522,,"""How angry someone who left their religion is depends on how their former religion treats its followers, sinners, and apostates.Islam is far worse with dissent than any other religion, which is why apostates hate it.A simple answer to why ""Ex-Muslims"" care so much about Islam."""
523,,"""""White vigilantes"" are European colonizers. They still occupy the continent they stole from #IndigenousPeoples. As long as each generation of colonizers is indoctrinated &amp; inculcated to be vigilantes, the USA - a nation born a crime - will remain a colony. #IndigenousPeoplesDay"""
524,,"""power is getting the whites dudes in the back of the bus to move when u go sit there"""
525,,"""TAGHERE useless warnings (see Matthew 24:23-27). Rather, Scripture teaches that “it was given unto him [to Antichrist—the Beast] to make war with the saints, and to overcome them” (Rev.13:7)We are called SAINTS- endurance for the last Christians ... and some at the last min will repent"""
526,,"""TAGHERE TAGHERE In 2017, Blacks (mostly male) committed 5,025 of the 9,468 murders or 53.07% of all murders in the US. Black males make up 7% of the population. What you deem as racial profiling are police officers (white, black, Hispanic) using good judgement not wanting to die."""
527,,"""TAGHERE This is contextually incorrect. Mass shooters reflect the broader population &amp; whites actually conduct fewer mass shootings as reflective of demographics. The difference is media coverage and your lack of concern about urban violence.  URLHERE"""
528,,"""ILL PROBABLY BE BANNED FOR THIS SO RETWEET NOW!!*Saddest thing in the world is how an organization can convince “Negros” that “exterminating” them is good. *Excerpts from Margaret Sanger quote  - Founder; Planned Parenthood - on exterminating blacks. #PlannedParenthood"""
529,,"""At least she uses the term, ""sub-conscious"" correctly...."""
530,,"""Ready for a Muslim man to breed you with his strong and fertile Muslim cum? Bon apetit, faggot.💦#gayporn #gaymuslim #gayarab #amateurporn #cum #jerkoff URLHERE"""
531,,"""Great question! 🤯🤯👍❣"""
532,,"""Ex Christian 15 Year Old New Muslim Converts 2019 1 day before Arafat 2019 2 days before Eid 2019 URLHERE  #newmuslimconverts2019 #convertstoislmastories #exchristianconvertstoislam #Muslim #muslims #islam #EidAlAdha2019 #EidulAzha2019 #eidmubarak2019 #EidMubarak URLHERE"""
533,,"""TAGHERE The hatred for kufar is unbelievable...  instead of praying for the Kufar who accepted you and your Ben Laden lookalike father in their country...you only want to pray for muslims... ungrateful... you deserve to go back to your shithole"""
534,,"""TAGHERE is it not racist for the Quran teach murdering homosexual people I mean that's a Muslim because you keep bringing up the fact that you represented black Muslims so if you represent black Muslims you agree with killing homosexuals"""
535,,"""Arafat - Muslim should devote himself to Thikr (remembrance of Allah), supplication, and seeking forgiveness. One should supplicate for himself, his parents, his family, and all Muslims. He should not be excessive in supplicating against his enemies"""
536,,"""TAGHERE faggot"""
537,,"""""There are 2-billion Muslims around the globe, we cannot even agree to swat a fly."""""
538,,"""Starbutts owner- criminal,his products INCLUDE chemical neurotoxins which CAUSE addiction &amp;health issues...he doesn't CARE, greedy jackass only cares about controlling lives of people who don't KNOW any better, support local families, local coffee shops, don't support his toxins"""
539,,"""Ugh dealing with 460 sksksks. We were a MESS."""
540,,"""RTYes! You are right! Blacks hating whites over slavery is overplayed. Hate victimizes the hater. We are each responsible to row our boat regardless of what history put us in that boat!! Holding on to the past cripples ability to move into the future. Look forward not backward. URLHERE"""
541,,"""So Mt gna go fullMadhab debate againHow originalسبحان اللهThe imams of past could meet and discuss the most intricate mattersWith out mocking each otherBut Muslims of todayLove to jibe and jeer,Shame we can't adopt the practices of the salaf in a better manner"""
542,,"""What is it that the Judges, White Establishment, Pravin &amp; MPs don’t want PP to expose. In September  Parliament to discuss her fitness to hold office. Blacks pls defend the  PP. Pls let’s request for a Comm of Inquiry for Justice System n lifestyle audit of Judges."""
543,,"""Alas, the pavlova collapsed a bit. Which will absolutely be concealed by mascarpone-whipped cream but also I had an egg white mishap where I lost part of one white so I added another egg. It may be I need to get a scale and weigh my whites so things are portioned more accurately."""
